user,game,hrs,purchase,play
86481908,Half-Life 2 Episode One,0.4,1,1
113260911,Football Manager 2015,323.0,1,1
8585433,Dungeon Crawlers HD,0.0,1,0
7249363,Half-Life Opposing Force,8.0,1,1
67492611,Path of Exile,1.0,1,1
258482885,Unturned,1.4,1,1
112504953,Run and Fire,0.9,1,1
180901075,Victim of Xen,6.8,1,1
24469287,Surgeon Simulator,0.7,1,1
171015775,HAWKEN,0.0,1,0
55975168,S.T.A.L.K.E.R. Clear Sky,25.0,1,1
64787956,Star Trek Online,4.2,1,1
77980915,Half-Life Opposing Force,0.0,1,0
44866715,Panzar,0.1,1,1
144824885,Grand Theft Auto San Andreas,1.1,2,1
21590667,Half-Life 2 Lost Coast,0.0,1,0
561758,Call of Duty Black Ops,8.6,1,1
68532738,Septerra Core,1.6,1,1
122026623,Terraria,0.5,1,1
273437868,Half-Life,0.0,1,0
85497862,Garry's Mod,103.0,1,1
44545959,Small World 2 - Cursed!,0.0,1,0
55120589,Day of Defeat,0.0,1,0
51557405,METAL GEAR SOLID V GROUND ZEROES,1.3,1,1
122328547,Insurgency Modern Infantry Combat,0.9,1,1
86466985,Sid Meier's Civilization V,113.0,1,1
281857216,CSGO Player Profiles - Edward,0.0,1,0
106796307,GRID Autosport,2.3,1,1
94698408,Team Fortress 2,4.8,1,1
55522584,Call of Duty Modern Warfare 2 - Multiplayer,139.0,1,1
58297398,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
59790700,Tales from the Borderlands,1.3,1,1
89856899,Team Fortress 2,14.2,1,1
24632218,Terraria,53.0,1,1
3449240,3DMark Sky Diver benchmark,0.0,1,0
106760673,"Papers, Please",0.0,1,0
11970504,Half-Life 2 Deathmatch,0.0,1,0
183300822,Dota 2,0.4,1,1
46301758,Reus,0.0,1,0
49050405,Mirror's Edge,0.0,1,0
54934705,Left 4 Dead,2.9,1,1
255010251,Marvel Heroes 2015,0.0,1,0
118693973,Team Fortress 2,505.0,1,1
193987636,Warframe,0.0,1,0
66950079,PAYDAY 2,1.0,1,1
94936385,GRID 2 GTR Racing Pack,0.0,1,0
116564064,The Binding of Isaac,52.0,1,1
52567955,Counter-Strike,735.0,1,1
240477898,Randal's Monday,4.4,1,1
124443679,Arma 3,10.1,1,1
47457723,Aliens vs. Predator,3.4,1,1
2083767,Call of Duty Modern Warfare 3,0.0,1,0
15564408,Counter-Strike Condition Zero,0.0,1,0
113557230,Arma 2 Operation Arrowhead,0.0,1,0
252044076,Batman Arkham Origins,287.0,1,1
111362598,Dead Rising 3 DLC3,0.0,1,0
50744279,Crusader Kings II,79.0,1,1
126595775,Slender The Arrival,11.5,1,1
170201716,Killing Floor Uncovered,0.0,1,0
189858084,Dead Island,0.0,1,0
71527252,Darkest Dungeon,10.0,1,1
189186839,Grand Chase,0.1,1,1
53711793,Call of Duty Modern Warfare 3,0.7,1,1
32644336,Left 4 Dead 2,0.0,1,0
40212239,Dishonored,23.0,1,1
93108463,Call of Duty Modern Warfare 3 - Multiplayer,0.8,1,1
214425734,Dota 2,226.0,1,1
26465134,Deus Ex Human Revolution - The Missing Link,0.0,1,0
57103808,Napoleon Total War,17.4,1,1
87071236,Nether - Believer,0.0,1,0
142999522,FreeStyle2 Street Basketball,0.0,1,0
65398650,Party of Sin,5.1,1,1
14544587,Half-Life 2,0.0,1,0
4824107,Rocket League,152.0,1,1
252352661,Gothic 3,0.0,1,0
133439936,Half-Life 2 Lost Coast,0.0,1,0
46009414,Half-Life 2 Lost Coast,0.9,1,1
79411077,Arma 2,0.3,1,1
77980915,The Elder Scrolls V Skyrim,198.0,1,1
110824765,America's Army Proving Grounds,16.5,1,1
69434488,March of War,0.0,1,0
160791508,Sid Meier's Civilization V Scrambled Continents Map Pack,0.0,1,0
65398650,Loadout,5.7,1,1
2259650,Borderlands DLC Mad Moxxi's Underdome Riot,0.0,1,0
74521316,Dungeon Siege III,19.4,1,1
53875128,Valkyria Chronicles,0.2,1,1
81160212,Team Fortress 2,33.0,1,1
31733654,Portal,0.0,1,0
110104967,Counter-Strike Condition Zero,0.0,1,0
20464587,Tactical Intervention,0.0,1,0
113268833,Dota 2,0.2,1,1
86469479,Max Payne 3 Season Pass,0.0,1,0
47384202,Dishonored,1.0,1,1
47457723,Stronghold Crusader HD,4.1,1,1
99713453,The Binding of Isaac,6.6,1,1
65754991,Angry Video Game Nerd Adventures,0.4,1,1
144347801,Garry's Mod,70.0,1,1
166234554,Dota 2,0.2,1,1
298950,Starbound - Unstable,0.0,1,0
270169680,Batla,0.0,1,0
99077905,The Elder Scrolls V Skyrim,5.0,1,1
92901130,Football Manager 2012,1014.0,1,1
76892907,Star Wars - Jedi Knight Mysteries of the Sith,0.0,1,0
381543,Day of Defeat,0.0,1,0
31668589,Counter-Strike Source,141.0,1,1
23492094,Mafia II,0.0,1,0
46301758,Secret Files Sam Peters,0.0,1,0
975449,Assassin's Creed Revelations,32.0,1,1
144024725,War Thunder,0.0,1,0
154230723,Dollar Dash DLC2 Robbers Tool-Kit,0.0,1,0
199693353,Left 4 Dead 2,0.0,1,0
159852613,Left 4 Dead 2,63.0,1,1
190074593,Dying Light,112.0,1,1
185075395,Torchlight II,0.0,1,0
188448131,Dota 2,731.0,1,1
155673786,Fallout 3 - Game of the Year Edition,57.0,1,1
71390526,Don't Starve Together Beta,2.2,1,1
105186824,Team Fortress 2,0.3,1,1
166863117,The Expendabros,0.0,1,0
31187179,Garry's Mod,392.0,1,1
195780309,SMITE,0.3,1,1
46637811,Tales of Zestiria,39.0,1,1
27171538,No More Room in Hell,0.0,1,0
264759872,America's Army Proving Grounds,0.5,1,1
131973876,Team Fortress 2,1.5,1,1
53898495,Victor Vran,18.6,1,1
31669242,Vampire The Masquerade - Bloodlines,0.0,1,0
35039277,Robot Roller-Derby Disco Dodgeball,1.3,1,1
33622085,PAYDAY The Heist,41.0,1,1
35009482,Gothic 3,0.9,1,1
99616757,Bastion,0.1,1,1
48798067,The Binding of Isaac,24.0,1,1
187463594,This War of Mine - War Child Charity DLC,0.0,1,0
199051694,Loadout,0.0,1,0
62078957,Patch testing for Chivalry,0.0,1,0
1851828,Team Fortress Classic,0.0,1,0
30912860,English Country Tune,0.1,1,1
293615878,TERA,0.0,1,0
71390526,Game of Thrones - A Telltale Games Series,44.0,1,1
143153541,Fallout New Vegas Honest Hearts,0.0,1,0
86041729,The Lord of the Rings Online,0.0,1,0
217463159,Dota 2,9.1,1,1
10302000,Arma 2,3.5,1,1
11403772,Gorky 17,0.0,1,0
39037163,Call of Duty World at War,3.4,1,1
62878249,Grand Theft Auto Episodes from Liberty City,0.3,1,1
60227446,Portal,2.5,1,1
274785080,War Thunder,0.0,1,0
14417857,Half-Life 2 Episode Two,10.0,1,1
60859695,Nancy Drew Ransom of the Seven Ships ,0.0,1,0
232357353,Strife,0.0,1,0
103731895,Dungeon Defenders II,0.0,1,0
95028545,Terraria,193.0,1,1
59925638,Metro Last Light,168.0,1,1
102921672,Awesomenauts,0.0,1,0
65117175,Hammerfight,0.0,1,0
177963795,Napoleon Total War,0.0,1,0
111529766,Awesomenauts,188.0,1,1
86481908,Ricochet,0.1,1,1
53691822,Day of Defeat,0.0,1,0
81160212,BioShock Infinite,5.5,1,1
102825821,GRID 2,1.9,1,1
63157803,COH2 - The Western Front Armies US Forces,0.0,1,0
33865373,World of Goo,0.3,1,1
299060755,Mitos.is The Game,2.9,1,1
65145468,Sid Meier's Civilization Beyond Earth,35.0,1,1
166639984,Gotham City Impostors Free To Play,0.0,1,0
100719181,Total War SHOGUN 2 - Fall of the Samurai,0.0,1,0
197406178,Toribash,0.0,1,0
104587115,Team Fortress 2,18.8,1,1
87694960,Saints Row 2,0.0,1,0
24721232,Deus Ex Human Revolution,0.0,1,0
1936551,Ticket to Ride - Europe,0.0,1,0
73998041,Sid Meier's Civilization V,0.2,1,1
102927775,The Binding of Isaac,66.0,1,1
116564064,Assassin's Creed III,2.4,1,1
58345543,City of Steam Arkadia,0.0,1,0
60608576,Super Monday Night Combat,2.1,1,1
53875128,Insurgency,72.0,1,1
93259090,Terraria,7.9,1,1
189858084,Path of Exile,1.1,1,1
49050405,F.E.A.R. 2 Project Origin,0.0,1,0
90272527,Terraria,232.0,1,1
83671083,Call of Duty Black Ops - Multiplayer,19.0,1,1
3527485,Portal,2.7,1,1
198914333,Unturned,1.5,1,1
70408902,War of the Roses,6.8,1,1
36557643,Beyond Divinity,0.0,1,0
123875734,Dota 2,233.0,1,1
95440541,Call of Duty Modern Warfare 3,35.0,1,1
165755355,Sid Meier's Civilization IV,8.9,2,1
34040508,Medieval II Total War,0.3,1,1
288787646,Dota 2,1.9,1,1
40212239,ORION Prelude,0.0,1,0
156946266,Dota 2,3458.0,1,1
165877735,"Warhammer 40,000 Dawn of War II",10.5,1,1
181666776,Heroes & Generals,0.0,1,0
40212239,PlanetSide 2,32.0,1,1
102268574,Temper Tantrum,0.0,1,0
14126086,Portal,2.0,1,1
241091767,Warframe,0.0,1,0
112784971,Alien Swarm,0.3,1,1
263171804,Team Fortress 2,4.4,1,1
155919035,X-Blades,5.3,1,1
50818751,Osmos,1.1,1,1
11373749,Primordia,0.0,1,0
251065129,Dota 2,33.0,1,1
12195913,Half-Life 2 Lost Coast,0.0,1,0
102263723,Rise of Flight United,3.0,1,1
195946569,ORION Prelude,11.9,1,1
27023260,Ricochet,0.0,1,0
33013552,Hero Academy,0.0,1,0
127208680,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
59825286,Worms Revolution,0.0,1,0
309812026,Counter-Strike Nexon Zombies,0.0,1,0
35489574,Half-Life 2 Lost Coast,0.0,1,0
38049880,Garry's Mod,0.3,1,1
24932641,Counter-Strike Source,0.0,1,0
285055272,Sid Meier's Civilization V,88.0,1,1
60296891,Half Minute Hero Super Mega Neo Climax Ultimate Boy,0.6,1,1
81943620,The Basement Collection,0.0,1,0
48525807,Deadlight,0.5,1,1
160844169,Dota 2,274.0,1,1
59825286,Red Faction II,0.0,1,0
24469287,Banished,1.0,1,1
136891549,Counter-Strike Condition Zero,0.5,1,1
45974860,Aliens Colonial Marines,3.1,1,1
215208719,Awesomenauts,0.0,1,0
36546868,Bulletstorm,0.0,1,0
95699780,Call of Duty Black Ops II - Zombies,80.0,1,1
245839900,Realm of the Mad God,0.0,1,0
273268792,NBA 2K15,10.5,1,1
116876958,Sid Meier's Civilization IV Warlords,0.0,2,0
130312302,Sid Meier's Civilization V Brave New World,0.0,1,0
80351692,Metro 2033,9.1,1,1
77194239,Sid Meier's Civilization V Brave New World,0.0,1,0
110489310,Unturned,0.0,1,0
115821787,Football Manager 2013,38.0,1,1
182499490,Don't Starve,0.8,1,1
304037281,Emily is Away,0.8,1,1
70408902,Trine 2,0.0,1,0
248507053,Five Nights at Freddy's 4,0.7,1,1
168244631,POSTAL,6.1,1,1
24721232,Alan Wake,0.0,1,0
88579585,COH2 - The Western Front Armies Oberkommando West,0.0,1,0
214736709,Dota 2,2.6,1,1
11940338,Half-Life Deathmatch Source,0.0,1,0
113268833,Waveform,0.0,1,0
11403772,Magic 2014 ,2.7,1,1
58435428,Spiral Knights,5.5,1,1
65229865,Cogs,22.0,1,1
285860790,Hitman Blood Money,0.0,1,0
262861632,Fallen Earth,0.0,1,0
36404933,Joe Danger 2 The Movie,0.0,1,0
198346312,Kerbal Space Program,58.0,1,1
73495968,Half-Life 2,11.4,1,1
183999086,My Lands,0.2,1,1
142706526,Deus Ex Invisible War,0.0,1,0
11373749,Tales of Monkey Island Chapter 5 - Rise of the Pirate God,3.2,1,1
125848824,Sniper Ghost Warrior,1.2,1,1
77214425,Hitman Sniper Challenge,0.3,1,1
36404933,Alpha Prime,0.0,1,0
148510973,Deathmatch Classic,0.0,1,0
88296152,Magicka,0.3,1,1
174287424,Path of Exile,1.6,1,1
102257546,Wizorb,0.0,1,0
2110581,Deathmatch Classic,0.3,1,1
86469479,Hacker Evolution Duality,1.1,1,1
12673872,Day of Defeat,0.0,1,0
40212239,SOMA,0.8,1,1
221892471,Call of Duty Modern Warfare 2 - Multiplayer,59.0,1,1
9845449,Day of Defeat,0.0,1,0
33865373,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
286968172,Defiance,0.0,1,0
48386574,Sid Meier's Civilization V,8.3,1,1
134017049,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
215253129,Defiance,0.4,1,1
38049880,Planetary Annihilation TITANS,11.8,1,1
26430231,Run and Fire,0.0,1,0
25827559,Half-Life 2 Lost Coast,0.0,1,0
136135322,FEZ,7.3,1,1
71510748,PAYDAY The Heist,4.1,1,1
209772097,Geometry Dash,6.2,1,1
70408902,Joe Danger 2 The Movie,0.0,1,0
147563118,Loadout,0.0,1,0
49462664,Glowfish,1.6,1,1
177395292,Dota 2,7.7,1,1
166669789,Castle Crashers,21.0,1,1
6717871,Borderlands 2,86.0,1,1
52181854,Half-Life 2 Lost Coast,0.0,1,0
24011187,Dying Light,1.6,1,1
47457723,Geneforge 5,0.0,1,0
7015471,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
95699780,Nether Arena,0.0,1,0
204795948,Dungeonland,0.0,1,0
244193381,Team Fortress 2,0.4,1,1
33279432,Half-Life 2 Episode Two,0.0,1,0
203800963,Scania Truck Driving Simulator,0.0,1,0
105071117,Combat Arms,0.0,1,0
60210313,Path of Exile,11.3,1,1
164318687,Toribash,0.0,1,0
42681063,Football Manager 2016,35.0,1,1
94299484,BioShock,0.3,1,1
4485779,Deathmatch Classic,0.0,1,0
186287462,Dungeon Siege III,22.0,1,1
151600301,Unturned - Permanent Gold Upgrade,0.0,1,0
155919035,The Ship,3.4,1,1
81160212,Shadowrun Returns,18.3,1,1
135680230,Sniper Elite V2,0.0,1,0
89732768,Batman Arkham Knight,16.8,1,1
86732465,The Expendabros,0.0,1,0
235692659,Robocraft,0.0,1,0
110546832,Men of War Red Tide,0.0,1,0
11161178,The Elder Scrolls V Skyrim,918.0,1,1
130324181,Fistful of Frags,0.0,1,0
158762452,Dota 2,1.5,1,1
65155942,Counter-Strike Global Offensive,0.5,1,1
58905429,Far Cry 2,0.0,1,0
194920727,Cubic Castles,0.4,1,1
163617342,Quake Live,0.2,1,1
154014392,Left 4 Dead 2,1.4,1,1
109715095,SolForge,0.0,1,0
77214425,No More Room in Hell,27.0,1,1
82263745,Path of Exile,5.9,1,1
80511960,Dirty Bomb,0.8,1,1
32467994,Age of Wonders Shadow Magic,0.0,1,0
86041729,Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Assault),0.0,1,0
64787956,The WTCC 2010 Pack,0.0,1,0
59205262,The Elder Scrolls V Skyrim,52.0,1,1
30912860,Nidhogg,1.1,1,1
162735255,Dota 2,16.8,1,1
82046939,Half-Life,0.4,1,1
142650116,You Need A Budget 4 (YNAB),0.7,1,1
6252885,Company of Heroes 2,31.0,1,1
157899889,Dota 2,0.2,1,1
65754991,Deathmatch Classic,0.0,1,0
239497677,One Manga Day,0.0,1,0
146022542,Yet Another Zombie Defense,1.7,1,1
153821154,Age of Empires II HD Edition,0.0,1,0
301253133,Quake Live,149.0,1,1
56333620,BioShock Infinite,0.0,1,0
81743539,Deathmatch Classic,0.0,1,0
138618447,Dota 2,1.4,1,1
63615483,Counter-Strike Source,0.8,1,1
68337019,PAYDAY 2,11.7,1,1
80550861,Arma 3 Marksmen,0.0,1,0
61676491,Counter-Strike Global Offensive,122.0,1,1
122538805,Dota 2,252.0,1,1
227535595,Dota 2,2.1,1,1
44314169,Tom Clancy's Splinter Cell Conviction,3.2,1,1
195607832,Half-Life 2 Lost Coast,0.0,1,0
59115473,The Elder Scrolls V Skyrim,6.6,1,1
16084897,Tom Clancy's Splinter Cell Chaos Theory,0.0,1,0
55367062,Reus,18.9,1,1
126191291,Verdun,10.5,1,1
93300963,Deadbreed,0.0,1,0
99133844,Unturned,50.0,1,1
19696244,Patch testing for Chivalry,0.0,1,0
194641575,Call of Duty Modern Warfare 2,0.0,1,0
196059860,Warframe,0.0,1,0
47384202,Insurgency,0.0,1,0
74855005,Europa Universalis IV,0.4,1,1
49413665,Napoleon Total War,8.0,1,1
207477282,Chantelise,0.7,1,1
142793906,H1Z1 Test Server,0.0,1,0
167167647,Rocket League,15.3,1,1
158974308,Double Action Boogaloo,0.0,1,0
129391396,Stranded Deep,167.0,1,1
242985754,F.E.A.R. Online,0.0,1,0
172518437,Bermuda,0.0,1,0
198573013,Brick-Force,0.0,1,0
12610800,VVVVVV,0.0,1,0
150135487,Garry's Mod,17.3,1,1
225434610,Dead Island Epidemic,2.2,1,1
220306050,Dota 2,1.3,1,1
154230723,Mechanic Escape,0.0,1,0
33651880,Spirits,0.0,1,0
11403772,Anomaly Korea,0.9,1,1
115037563,Patch testing for Chivalry,0.0,1,0
86912006,Grimoire Manastorm,0.0,1,0
157391838,Saviors,0.0,1,0
209043288,Audition Online,0.0,1,0
161772384,theHunter,0.0,1,0
120113754,METAL GEAR SOLID V THE PHANTOM PAIN,15.7,1,1
8542204,Sid Meier's Civilization V,17.3,1,1
301568811,Dota 2,1.2,1,1
17567828,Counter-Strike Global Offensive,680.0,1,1
80511960,Blender 2.76b,0.0,1,0
190191843,Metro Last Light Redux,3.4,1,1
60611062,The Banner Saga Factions,0.0,1,0
22301321,South Park The Stick of Truth,1.5,1,1
94299484,Just Cause 2,36.0,1,1
124451578,Dota 2,10.5,1,1
249996025,Mafia II,0.0,1,0
87734805,Galcon Legends,2.4,1,1
62990992,Titan Quest Immortal Throne,40.0,1,1
175001491,Gear Up,3.3,1,1
185079540,The Witcher 2 Assassins of Kings Enhanced Edition,0.0,1,0
56038151,The Chronicles of Riddick Assault on Dark Athena,0.0,1,0
54761333,X-COM Enforcer,0.0,1,0
11813637,XCOM Enemy Unknown,0.0,1,0
59825286,Dismal Swamp DLC,0.0,1,0
59662830,Dead Island Epidemic,0.0,1,0
155673786,The Tiny Bang Story,0.0,1,0
58345543,Need for Speed Hot Pursuit,3.6,1,1
179394166,Back to Dinosaur Island ,0.1,1,1
172771532,Neverwinter,0.0,1,0
35701646,MURDERED SOUL SUSPECT,0.0,1,0
80494893,Sanctum 2,0.6,1,1
116876958,Sanctum 2,1.2,1,1
101878879,The Banner Saga - Mod Content,0.0,1,0
32467994,HOARD,9.6,1,1
241524841,Strife,0.0,1,0
138482130,Arma 3 Karts,0.0,1,0
231255153,Heroes & Generals,0.9,1,1
49767455,Worms Ultimate Mayhem,0.5,1,1
24469287,Tropico 4,13.4,1,1
101878879,War of the Roses,0.0,1,0
166863117,Ragnarok Online 2,0.0,1,0
22301321,Rocketbirds Hardboiled Chicken,0.0,1,0
8776918,Mass Effect,1.1,1,1
204916406,Legend of Dungeon Masters,0.0,1,0
244445520,No More Room in Hell,0.0,1,0
15878832,Half-Life Opposing Force,0.0,1,0
47457723,Renegade Ops,0.0,1,0
82263745,Torchlight II,9.8,1,1
183998097,Star Conflict,8.0,1,1
245168247,Dota 2,2.7,1,1
206210282,Counter-Strike Nexon Zombies,0.0,1,0
168163793,Grand Chase,0.0,1,0
23492094,Darksiders II,0.1,1,1
21406272,Left 4 Dead 2,10.2,1,1
66573111,Trine 2,13.0,1,1
202949952,Altitude,0.0,1,0
81160212,Saints Row The Third,16.9,1,1
162453723,Dead Island Epidemic,0.2,1,1
236727418,SMITE,0.0,1,0
130553575,Dota 2,1103.0,1,1
55906572,Company of Heroes Opposing Fronts,0.0,1,0
19085114,Company of Heroes 2,22.0,1,1
116564064,Magicka Nippon,0.0,1,0
83849502,Fallout New Vegas,0.4,1,1
131785763,ORION Prelude,0.1,1,1
10253354,S.T.A.L.K.E.R. Shadow of Chernobyl,1.4,1,1
94110492,The Elder Scrolls III Morrowind,1.1,1,1
60296891,Narcissu 1st & 2nd,0.0,1,0
26808868,Counter-Strike Global Offensive,153.0,1,1
184554757,Left 4 Dead 2,8.3,1,1
36546868,Batman Arkham Origins - Initiation,0.0,1,0
139832829,Dota 2,882.0,1,1
975449,Serious Sam HD The First Encounter,0.8,1,1
97622055,Dota 2,9.7,1,1
12610800,Under the Ocean,0.0,1,0
161632739,Team Fortress 2,44.0,1,1
59945701,Skullgirls Endless Beta,0.0,1,0
103911620,Call of Duty Black Ops II - Zombies,7.8,1,1
74772820,Prince of Persia The Sands of Time,0.0,1,0
200673341,Counter-Strike Global Offensive,298.0,1,1
58345543,Alien Swarm,0.5,1,1
17567828,The Forest,11.5,1,1
140499826,Star Wars - Jedi Knight Mysteries of the Sith,0.0,1,0
118585913,Day of Defeat Source,0.0,1,0
62990992,War Thunder,0.0,1,0
200175559,Team Fortress 2,0.2,1,1
50744279,Villagers and Heroes,0.7,1,1
56091522,Half-Life 2 Lost Coast,0.0,1,0
53097340,Unturned,1.1,1,1
101530848,Warface,0.0,1,0
276118496,Aura Kingdom,0.0,1,0
34177747,Magic The Gathering - Duels of the Planeswalkers,4.1,1,1
111362598,Stronghold 3,15.4,1,1
111551727,Front Mission Evolved,3.6,1,1
17530772,Call of Duty Black Ops II - Multiplayer,9.3,1,1
170485590,Call of Duty Black Ops II - Multiplayer,21.0,1,1
162288536,Hitman Blood Money,0.0,1,0
87341384,METAL GEAR RISING REVENGEANCE,33.0,1,1
27169419,Patch testing for Chivalry,0.0,1,0
108595389,X-Plane 10 Global - 64 Bit - Asia Scenery,0.0,1,0
161623464,Fallen Earth,0.7,1,1
53245953,Psychonauts,1.3,1,1
57603447,The Witcher 2 Assassins of Kings Enhanced Edition,23.0,1,1
155718820,Unturned,0.3,1,1
210744685,Tom Clancy's Ghost Recon Phantoms - EU,1.9,1,1
147159299,Dota 2,3.3,1,1
80022321,X-COM Terror from the Deep,55.0,1,1
71510748,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
47384303,Crysis,0.0,1,0
20200395,Alien Swarm,0.7,1,1
87341384,Borderlands 2,111.0,1,1
142001340,Broforce,1.1,1,1
66090440,RADical ROACH Deluxe Edition,0.0,1,0
50229934,Counter-Strike,0.0,1,0
248040416,Dystopia,0.0,1,0
26813952,Dark Messiah of Might & Magic Single Player,0.0,1,0
16645459,Assassin's Creed III,0.0,1,0
7907686,Half-Life Source,0.0,1,0
2259650,Star Wars Jedi Knight Jedi Academy,0.2,1,1
209023275,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
138581545,Bookworm Adventures Deluxe,25.0,1,1
113186568,Left 4 Dead 2,79.0,1,1
156941467,Counter-Strike,25.0,1,1
22371742,Sonic Generations,1.5,1,1
182038346,Omerta - The Japanese Incentive,0.0,1,0
93341815,Borderlands 2 Headhunter 1 Bloody Harvest,0.0,1,0
107632182,Star Wars Republic Commando,2.9,1,1
157636450,Rise of Incarnates,0.0,1,0
192334796,Rise of Incarnates,0.0,1,0
92914917,Jamestown,0.0,1,0
11794760,Rogue Warrior,0.0,1,0
114324869,Left 4 Dead 2,1.9,1,1
137222368,Counter-Strike Nexon Zombies,0.0,1,0
258550100,Dota 2,0.5,1,1
49893565,Codename Gordon,0.2,1,1
164820245,Fallen Earth,0.0,1,0
187463594,Portal 2,39.0,1,1
226212066,Survarium,0.7,1,1
63441290,Saints Row The Third,32.0,1,1
561758,Killing Floor Mod Defence Alliance 2,3.1,1,1
179560117,Dota 2,0.4,1,1
26491227,Half-Life 2 Lost Coast,0.0,1,0
103731895,ORION Prelude,3.5,1,1
106147454,Survarium,0.7,1,1
15305418,Trine 2,10.7,1,1
16084897,How to Survive,0.0,1,0
87341384,Prototype 2 RADNET Access Pack,0.0,1,0
15927737,Counter-Strike Source,29.0,1,1
156615447,Plants vs. Zombies Game of the Year,3.2,1,1
49630184,Divinity Original Sin Enhanced Edition,0.0,1,0
65064340,METAL GEAR RISING REVENGEANCE,0.5,1,1
195430485,Unturned,0.0,1,0
107567915,Gumboy Crazy Adventures,1.1,1,1
54637394,Medal of Honor Pre-Order,0.0,1,0
32102983,Arma 2 Operation Arrowhead Beta (Obsolete),0.0,1,0
77214425,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
72989129,Tom Clancy's Splinter Cell Double Agent,0.0,1,0
30246419,Grand Theft Auto 2,0.5,1,1
34919318,Tomb Raider Legend,0.5,1,1
190305835,Arma 2 Private Military Company,0.0,1,0
73518199,Path of Exile,5.2,1,1
18036199,Counter-Strike Nexon Zombies,4.8,1,1
5232588,Team Fortress Classic,0.0,1,0
215776525,Star Conflict,0.0,1,0
114838001,Empire Total War,0.0,1,0
4595423,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
67176371,Call of Duty Modern Warfare 3,49.0,1,1
150789931,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
22283916,Counter-Strike Condition Zero,0.6,1,1
67579257,Deadlight,1.9,1,1
273082868,Counter-Strike Condition Zero,0.0,1,0
36557643,"Invisible, Inc.",3.4,1,1
30440303,Banished,22.0,1,1
133234931,Gotham City Impostors Free To Play,1.0,1,1
116494569,Arma 2 DayZ Mod,0.0,1,0
222060673,Counter-Strike Global Offensive,0.8,1,1
258530685,Sakura Clicker,19.0,1,1
162288536,Empire Total War,14.1,1,1
10218563,Darksiders Soundtrack,0.0,1,0
257422299,The Settlers Online,0.0,1,0
65117175,Sam & Max 301 The Penal Zone,0.0,1,0
164475918,BioShock Infinite,0.9,1,1
287848624,Grand Theft Auto V,1.4,1,1
166124426,Dota 2,0.9,1,1
21061921,Supreme Commander Forged Alliance,0.0,1,0
121593653,Napoleon Total War,1.0,1,1
251732117,Robocraft,0.2,1,1
166374827,Quake Live,0.0,1,0
11940338,Dungeons of Dredmor,0.0,1,0
80189887,Max Payne 3,14.0,1,1
91690667,Company of Heroes Opposing Fronts,0.0,1,0
37827989,Codename CURE,1.2,1,1
72417734,PAYDAY 2,76.0,1,1
55975168,BioShock Infinite Burial at Sea - Episode 2,0.0,1,0
64787956,Boid,0.0,1,0
46785501,Stronghold 3,5.4,1,1
61506388,"Warhammer 40,000 Dawn of War  Soulstorm",0.0,1,0
68081395,iBomber Defense Pacific,0.0,1,0
127335438,The Binding of Isaac,0.3,1,1
36557643,Trine 2,0.0,1,0
191637518,Arma 3 Helicopters,0.0,1,0
167017825,Everlasting Summer,0.0,1,0
144813543,Dota 2 - Short Film Contest,0.0,1,0
13565651,Grand Theft Auto 2,0.0,1,0
11403772,GTR Evolution,0.0,1,0
101142088,Thief,8.7,1,1
33622085,The Baconing,8.8,1,1
198735293,Viscera Cleanup Detail Santa's Rampage,1.0,1,1
43908860,Half-Life 2 Episode One,7.9,1,1
